class_name,label_num,file_name,window_id,n_pkt,duration,len_mean,len_std,len_min,len_max,len_p25,len_p50,len_p75,small_ratio,large_ratio,dt_mean,dt_std,dt_p50,dt_p90,silence_ratio,burstiness,up_ratio,down_ratio,up_bytes_ratio,down_bytes_ratio,switch_rate,signed_len_mean,signed_len_std,tcp_ratio,udp_ratio,tls_ratio,ssh_ratio,stun_ratio,ack_ratio,syn_ratio,fin_ratio,appdata_ratio
bittorrent,2,vpn_bittorrent.xlsx,186,50,0.00487099999999785,712,654.578848869833,64,1360,64,712,1360,0.5,0.5,9.94081632652622e-05,0.000572544937041929,1.80000000007396e-05,2.6600000000343e-05,0,0.704121721531176,0.5,0.5,0.0449438202247191,0.955056179775281,1,-648,719.228611721174,0.5,0,0,0,0,0.5,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,187,50,0.0235120000000002,723.16,648.244863033237,52,1360,64,997,1360,0.48,0.5,0.000479836734693882,0.00201103451141983,2.2999999998774e-05,0.000551800000000924,0,0.614723775512206,0.48,0.52,0.0421483489131036,0.957851651086896,0.959183673469388,-662.2,711.615379948742,0.56,0,0,0,0,0.56,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,188,50,0.0328599999999994,746.2,650.383654437274,52,1360,52,1360,1360,0.46,0.52,0.000670612244897948,0.00205128965344887,2.3999999999802e-05,0.00161680000000075,0,0.507247307255776,0.46,0.54,0.0352720450281426,0.964727954971857,0.938775510204082,-693.56,707.343323965939,0.8,0,0,0,0,0.8,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,189,50,0.0107789999999994,706,660.639764137146,52,1360,52,706,1360,0.5,0.5,0.000219979591836723,0.000589709020400534,2.3999999999802e-05,0.000659600000000182,0,0.456631627240141,0.5,0.5,0.0368271954674221,0.963172804532578,0.979591836734694,-654,713.167696453861,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,190,50,0.0167939999999973,706,660.639764137146,52,1360,52,706,1360,0.5,0.5,0.000342734693877496,0.00130212332646038,2.3999999999802e-05,0.000304200000000066,0,0.58326531574177,0.5,0.5,0.0368271954674221,0.963172804532578,1,-654,713.167696453861,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,191,50,0.033214000000001,739.18,654.487794432581,52,1360,52,1360,1360,0.46,0.52,0.000677836734693897,0.00226106550608088,2.49999999972772e-05,0.00156479999999917,0,0.538714336741423,0.44,0.56,0.0309532184312346,0.969046781568765,0.897959183673469,-693.42,703.738532440008,0.98,0,0,0,0,0.98,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,192,50,0.0236589999999985,922.3,617.848810843903,52,1360,52,1360,1360,0.32,0.66,0.000482836734693848,0.00193632243082681,2.60000000018579e-05,0.000743399999998218,0,0.600822681222797,0.3,0.7,0.0169142361487585,0.983085763851241,0.591836734693878,-891.1,662.92525050348,0.98,0,0,0,0,0.98,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,193,50,0.0126630000000034,1001.84,582.659467879999,52,1360,64,1360,1360,0.26,0.72,0.000258428571428641,0.000599413845630167,2.50000000008299e-05,0.00111359999999863,0,0.397491739066176,0.26,0.74,0.0137347281002955,0.986265271899705,0.489795918367347,-974.32,628.479000996754,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,194,50,0.00852000000000075,819.84,643.515832702487,52,1360,52,1360,1360,0.4,0.58,0.000173877551020423,0.000457933703018371,2.3999999999802e-05,0.000620399999998966,0,0.449590206223845,0.4,0.6,0.0270296643247463,0.972970335675254,0.816326530612245,-775.52,697.324866170418,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,195,50,0.0231120000000011,684.6,655.997293423983,52,1360,52,157,1360,0.5,0.48,0.000471673469387778,0.00246505997550226,2.3999999999802e-05,0.000693799999999811,0,0.678776791806847,0.52,0.48,0.0464504820333041,0.953549517966696,0.938775510204082,-621,717.679053957823,0.98,0,0,0,0,0.98,0,0.02,0
bittorrent,2,vpn_bittorrent.xlsx,196,50,0.0246230000000018,814.52,648.018746264492,52,1360,52,1360,1360,0.4,0.58,0.00050251020408167,0.00248568762386494,2.50000000008299e-05,0.000668200000000496,0,0.6636700559902,0.42,0.58,0.0315768796346314,0.968423120365369,0.714285714285714,-763.08,709.038925272104,0.98,0,0,0,0,0.98,0,0.02,0
bittorrent,2,vpn_bittorrent.xlsx,197,50,0.00815000000000055,863.2,641.023671122039,52,1360,52,1360,1360,0.38,0.62,0.000166326530612256,0.000706830554534152,2.3999999999802e-05,5.42000000002929e-05,0,0.619022662836354,0.38,0.62,0.0231696014828545,0.976830398517145,0.73469387755102,-823.2,692.635546301228,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,198,50,0.00508599999999859,732.16,660.111040751818,52,1360,52,1360,1360,0.48,0.52,0.000103795918367318,0.000599491589446016,2.3999999999802e-05,2.69999999993331e-05,0,0.70482649779997,0.48,0.52,0.0340909090909091,0.965909090909091,0.959183673469388,-682.24,712.596933900281,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,199,50,0.000932000000002375,712.16,654.492523772021,52,1360,52,720,1360,0.5,0.5,1.90204081633138e-05,1.24607547188111e-05,2.2999999998774e-05,2.69999999993331e-05,0,-0.208367571077912,0.5,0.5,0.0451583913727252,0.954841608627275,1,-647.84,719.458735325894,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,200,50,0.00147700000000128,718.88,647.651728026975,52,1360,80,720,1360,0.5,0.5,3.01428571428833e-05,7.86392077785781e-05,2.2999999998774e-05,3.09999999991817e-05,0,0.445812006516049,0.5,0.5,0.0540841308702426,0.945915869129757,1,-641.12,726.1987314441,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,201,50,0.00296600000000069,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,6.0530612244912e-05,0.000232966834374622,2.1999999997746e-05,2.52000000024566e-05,0,0.587522052118947,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,202,50,0.00911300000000281,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,0.000185979591836792,0.000561004845856677,2.2999999998774e-05,0.000263200000001263,0,0.50205229867676,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,203,50,0.00931200000000132,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,0.000190040816326558,0.000537016447574644,1.00000000031741e-05,0.000549400000001299,0,0.477232878998002,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,204,50,0.00407200000000074,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,8.31020408163417e-05,0.000206193097695586,2.2999999998774e-05,0.000270400000000848,0,0.425486088401983,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,205,50,0.00311999999999912,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,6.36734693877372e-05,0.000173949991347429,2.2999999998774e-05,6.85999999994636e-05,0,0.464080952353828,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,206,50,0.00338600000000255,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,6.91020408163786e-05,0.000255206064199408,2.2999999998774e-05,2.9000000001389e-05,0,0.573849436707241,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,207,50,0.00512600000000063,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,0.000104612244897972,0.000400686848648828,1.29999999991526e-05,2.9000000001389e-05,0,0.585939313036397,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,208,50,0.00459599999999938,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,9.37959183673343e-05,0.000357308922105459,2.2999999998774e-05,2.73999999997443e-05,0,0.584150246452272,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,209,50,0.00368500000000083,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,7.52040816326699e-05,0.000274194500582244,2.2999999998774e-05,2.68000000005486e-05,0,0.569522685776238,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,210,50,0.00414100000000062,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,8.45102040816452e-05,0.000326926923692736,2.2999999998774e-05,2.80000000003611e-05,0,0.58919505131266,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,211,50,0.00552300000000017,718.88,647.651728026975,52,1360,80,720,1360,0.5,0.5,0.000112714285714289,0.000340601795845319,2.2999999998774e-05,0.000139399999999057,0,0.502712167957696,0.5,0.5,0.0540841308702426,0.945915869129757,1,-641.12,726.1987314441,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,212,50,0.00698300000000174,695.3,645.291652143843,52,1360,80,130.5,1360,0.5,0.48,0.000142510204081668,0.000441131127635226,2.2999999998774e-05,0.000309200000000942,0,0.511651432695818,0.5,0.5,0.0559183086437509,0.944081691356249,1,-617.54,721.506168669798,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,213,50,0.0039599999999993,696.42,644.175159662751,80,1360,80,130.5,1360,0.5,0.48,8.08163265305979e-05,0.00036993083100511,2.30000000023267e-05,2.86000000009778e-05,0,0.641411708628393,0.5,0.5,0.0574366043479509,0.942563395652049,1,-616.42,722.587190982118,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,214,50,0.000873000000002122,720,646.497628513415,80,1360,80,720,1360,0.5,0.5,1.78163265306556e-05,8.13857447991792e-06,2.30000000023267e-05,2.55999999993151e-05,0,-0.372868000795392,0.5,0.5,0.0555555555555556,0.944444444444444,1,-640,727.309832077592,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,215,50,0.045339000000002,698.78,643.808289693097,52,1360,80,259.5,1360,0.5,0.48,0.000925285714285755,0.0049797257245423,2.2999999998774e-05,4.31999999982225e-05,0,0.686610017991948,0.48,0.52,0.0517473310627093,0.948252668937291,0.979591836734694,-626.46,715.741864595535,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,216,50,0.0598020000000012,665.9,649.367863732861,52,1360,52,80,1360,0.52,0.46,0.00122044897959186,0.00524565009897592,2.2999999998774e-05,0.000155799999998152,0,0.622508419755839,0.5,0.5,0.0457726385343145,0.954227361465686,0.979591836734694,-604.94,707.622821530666,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,217,50,0.0196589999999972,680.08,659.880256298869,52,1360,52,58,1360,0.52,0.48,0.000401204081632596,0.00186141137065833,2.2999999998774e-05,0.000127000000000521,0,0.645362554890675,0.5,0.5,0.0385836960357605,0.961416303964239,1,-627.6,710.963818362375,1,0,0,0,0,1,0,0.02,0
bittorrent,2,vpn_bittorrent.xlsx,218,50,0.0164010000000019,686.9,655.000553045412,52,1360,52,228.5,1360,0.5,0.48,0.000334714285714324,0.00110787553828633,2.2999999998774e-05,0.000818600000000915,0,0.53595362985975,0.48,0.52,0.0366865628184597,0.96331343718154,0.979591836734694,-636.5,705.043470942301,1,0,0,0,0,1,0,0.02,0
bittorrent,2,vpn_bittorrent.xlsx,219,50,0.0136779999999987,686.66,655.235605234748,52,1360,52,222.5,1360,0.5,0.48,0.000279142857142832,0.00100931984111422,2.2999999998774e-05,0.000402400000000825,0,0.56670401476038,0.5,0.5,0.0378644452858766,0.962135554714123,0.979591836734694,-634.66,706.713913482821,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,220,50,0.0396010000000011,636.66,648.429046989408,52,1360,52,87,1360,0.5,0.44,0.00080818367346941,0.00477933593135353,2.30000000023267e-05,0.000402400000000825,0,0.710718268345083,0.52,0.48,0.0507335155341941,0.949266484465806,0.979591836734694,-572.06,707.20370329855,0.96,0,0,0,0,0.96,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,221,50,0.0428239999999995,665.7,647.997299377088,52,1360,64,149,1360,0.48,0.46,0.00087395918367346,0.00478278104227011,3.09999999998922e-05,0.000741399999999715,0,0.691002539001071,0.5,0.5,0.0512843623253718,0.948715637674628,0.979591836734694,-597.42,712.675559180376,0.96,0,0,0,0,0.96,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,222,50,0.00615300000000119,712,654.578848869833,64,1360,64,712,1360,0.5,0.5,0.000125571428571453,0.000380111661225935,3.69999999989545e-05,0.000229599999999408,0,0.503359194305583,0.5,0.5,0.0449438202247191,0.955056179775281,1,-648,719.228611721174,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,223,50,0.0243730000000006,711.52,655.067849422439,52,1360,64,712,1360,0.5,0.5,0.000497408163265319,0.00200575727509555,3.69999999989545e-05,0.00023440000000079,0,0.602576677000541,0.5,0.5,0.0442995277715314,0.955700472228469,1,-648.48,718.747500155369,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,224,50,0.0341999999999985,712.04,655.02023523814,52,1360,52,797,1360,0.48,0.5,0.000697959183673438,0.00209404563543856,3.69999999989545e-05,0.0016449999999999,0,0.500030101025771,0.5,0.5,0.0449974720521319,0.955002527947868,0.979591836734694,-647.96,719.70747912621,0.98,0,0,0,0,0.98,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,225,50,0.0169359999999976,683.48,657.07314040123,52,1360,52,143,1360,0.5,0.48,0.000345632653061176,0.0008018833220891,0.00014499999999984,0.00121040000000008,0,0.397598533622233,0.52,0.48,0.0448879264938257,0.955112073506174,0.979591836734694,-622.12,716.58332298171,0.98,0,0,0,0,0.98,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,226,50,0.016646999999999,758.32,658.522323548902,52,1360,52,1360,1360,0.46,0.54,0.00033973469387753,0.000985112700310394,0.00014499999999984,0.000863600000000276,0,0.487133845953892,0.46,0.54,0.0315434117522945,0.968456588247705,0.897959183673469,-710.48,710.881896675114,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,227,50,0.0232659999999996,836.8,647.292130371455,52,1360,52,1360,1360,0.4,0.6,0.000474816326530603,0.00156405558129947,0.000145999999997315,0.000709800000002049,0,0.534236236511788,0.4,0.6,0.0248565965583174,0.975143403441683,0.816326530612245,-795.2,698.758782939216,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,228,50,0.0339789999999986,784.48,655.865909640508,52,1360,52,1360,1360,0.44,0.56,0.000693448979591809,0.0027864605839458,4.09999999995136e-05,0.000318000000000041,0,0.60145574651835,0.44,0.56,0.0291658168468285,0.970834183153171,0.897959183673469,-738.72,708.014269428439,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,229,50,0.0237000000000016,734.4,657.796445160132,52,1360,52,1360,1360,0.48,0.52,0.000483673469387788,0.00250518199927459,1.59999999986837e-05,0.000245799999999008,0,0.676348706413479,0.48,0.52,0.037037037037037,0.962962962962963,0.959183673469388,-680,714.989367696029,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,230,50,0.00485199999999963,736.56,655.522479260877,52,1360,64,1360,1360,0.48,0.52,9.90204081632578e-05,0.000171348753739602,2.3999999999802e-05,0.000245799999999008,0,0.267516994420655,0.48,0.52,0.0398609753448463,0.960139024655154,0.959183673469388,-677.84,717.257456978899,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,231,50,0.0129590000000022,734.32,657.852580719407,52,1360,52,1360,1360,0.48,0.52,0.000264469387755146,0.000855737014266301,2.3999999999802e-05,0.000313600000000491,0,0.52782025298559,0.48,0.52,0.0369321276827541,0.963067872317246,0.959183673469388,-680.08,714.879520033457,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,232,50,0.0141269999999984,732.16,660.111040751818,52,1360,52,1360,1360,0.48,0.52,0.000288306122448948,0.000907124444882874,2.50000000008299e-05,0.00024800000000198,0,0.517653086130298,0.48,0.52,0.0340909090909091,0.965909090909091,0.959183673469388,-682.24,712.596933900281,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,233,50,0.00968599999999853,766.26,652.195188324377,52,1360,52,1360,1360,0.44,0.54,0.000197673469387725,0.000555869903385972,2.50000000008299e-05,0.000239600000001872,0,0.475349458226493,0.42,0.58,0.0285020750137029,0.971497924986297,0.836734693877551,-722.58,701.226275454475,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,234,50,0.0117080000000023,746.26,647.583413900622,52,1360,80,1360,1360,0.46,0.52,0.00023893877551025,0.000580327005811126,2.50000000008299e-05,0.000321199999999777,0,0.416700218761932,0.44,0.56,0.0389140514029963,0.961085948597004,0.877551020408163,-688.18,710.194905412218,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,235,50,0.00723799999999741,741.12,650.756063893282,52,1360,80,1360,1360,0.48,0.52,0.000147714285714233,0.000413696043813167,2.2999999998774e-05,0.000289400000001194,0,0.473774250507173,0.48,0.52,0.0457685664939551,0.954231433506045,0.959183673469388,-673.28,722.076570081889,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,236,50,0.00613699999999895,839.6,643.874623364087,52,1360,52,1360,1360,0.4,0.6,0.000125244897959162,0.000403891153376212,2.3999999999802e-05,0.000226599999999166,0,0.526606067973854,0.4,0.6,0.0281086231538828,0.971891376846117,0.795918367346939,-792.4,702.265604733591,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,237,50,0.0073110000000014,839.04,644.560567284378,52,1360,52,1360,1360,0.4,0.6,0.000149204081632682,0.000402263283372642,2.3999999999802e-05,0.00024659999999983,0,0.458883367898688,0.4,0.6,0.0274599542334096,0.97254004576659,0.795918367346939,-792.96,701.566554947147,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,238,50,0.00305099999999925,814.56,647.533094576199,52,1360,52,1360,1360,0.42,0.58,6.22653061224337e-05,0.000116732738822259,2.2999999998774e-05,0.000180399999999992,0,0.304290657010176,0.42,0.58,0.0316244352779415,0.968375564722059,0.857142857142857,-763.04,708.685963093467,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,239,50,0.00502600000000086,764.48,651.833277794879,52,1360,72,1360,1360,0.46,0.54,0.000102571428571446,0.000257343075161025,2.3999999999802e-05,0.000190800000000735,0,0.430023366617442,0.46,0.54,0.0393470071159481,0.960652992884052,0.836734693877551,-704.32,717.671900477296,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,240,50,0.0126579999999983,714.08,652.504995367539,52,1360,72,720,1360,0.5,0.5,0.00025832653061221,0.00111414210994702,2.3999999999802e-05,0.000211200000001099,0,0.623559296033138,0.5,0.5,0.0477257450145642,0.952274254985436,0.938775510204082,-645.92,721.354390528466,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,241,50,0.00859200000000016,737.44,654.578729148039,52,1360,64,1360,1360,0.48,0.52,0.000175346938775513,0.00109622831698507,2.3999999999802e-05,2.79999999996505e-05,0,0.724205173101278,0.48,0.52,0.0410067259709265,0.958993274029074,0.979591836734694,-676.96,718.165717900365,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,242,50,0.00872899999999888,681.52,658.491976614223,52,1360,52,64,1360,0.52,0.48,0.000178142857142834,0.000784528467722479,2.3999999999802e-05,3.60000000007688e-05,0,0.629898902062284,0.52,0.48,0.0421410963728137,0.957858903627186,0.938775510204082,-624.08,714.237936687825,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,243,50,0.0490940000000002,657.4,655.572813870217,52,1360,52,52,1360,0.52,0.46,0.00100191836734694,0.00397025408421145,2.3999999999802e-05,0.00161780000000107,0,0.596989695305928,0.54,0.46,0.0483723760267721,0.951627623973228,0.938775510204082,-593.8,714.825881467876,0.98,0,0,0,0,0.98,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,244,50,0.0541369999999972,709.72,657.397715796681,52,1360,52,799,1360,0.48,0.5,0.00110483673469382,0.00440125686285046,2.30000000023267e-05,0.000447399999998766,0,0.598685814136308,0.5,0.5,0.0418756692780251,0.958124330721975,1,-650.28,717.398020627322,0.98,0,0,0,0,0.98,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,245,50,0.0300909999999988,706,660.639764137146,52,1360,52,706,1360,0.5,0.5,0.000614102040816301,0.00240202191085001,2.20000000012988e-05,0.000645799999998786,0,0.592787265604853,0.5,0.5,0.0368271954674221,0.963172804532578,1,-654,713.167696453861,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,246,50,0.0131829999999979,706,660.639764137146,52,1360,52,706,1360,0.5,0.5,0.000269040816326489,0.00109168071796027,2.3999999999802e-05,0.000389400000000251,0,0.604561536585694,0.5,0.5,0.0368271954674221,0.963172804532578,1,-654,713.167696453861,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,247,50,0.00807299999999955,706.24,660.399463528379,52,1360,52,712,1360,0.5,0.5,0.000164755102040807,0.000589698670601091,2.10000000002708e-05,0.000291800000000819,0,0.563246661319114,0.5,0.5,0.0371545083824196,0.96284549161758,1,-653.76,713.412110342734,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,248,50,0.0295679999999976,689.64,652.807274119136,52,1360,52,251,1360,0.5,0.48,0.000603428571428522,0.00242807677665532,2.2999999998774e-05,0.00121819999999957,0,0.601895096896329,0.5,0.5,0.040716895771707,0.959283104228293,0.959183673469388,-633.48,708.505620215924,1,0,0,0,0,1,0.02,0.02,0
bittorrent,2,vpn_bittorrent.xlsx,249,50,0.0250170000000018,820.2,642.993033256447,52,1360,60,1360,1360,0.4,0.58,0.000510551020408201,0.0023787395389612,2.49999999972772e-05,0.000744800000001078,0,0.646590739202289,0.4,0.6,0.0276030236527676,0.972396976347232,0.775510204081633,-774.92,697.954938022652,1,0,0,0,0,1,0.02,0.02,0
bittorrent,2,vpn_bittorrent.xlsx,250,50,0.005825999999999,915.28,625.901701873516,52,1360,52,1360,1360,0.34,0.66,0.000118897959183653,0.000400710111599018,2.3999999999802e-05,0.00020719999999912,0,0.5423552255275,0.34,0.66,0.0193164933135215,0.980683506686478,0.673469387755102,-879.92,675.66758642615,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,251,50,0.0043629999999979,996.48,589.144597475606,52,1360,52,1360,1360,0.26,0.72,8.90408163264877e-05,0.000379843002611422,2.50000000008299e-05,2.93999999996686e-05,0,0.620200942193966,0.26,0.74,0.013567758509955,0.986432241490045,0.510204081632653,-969.44,633.50982660742,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,252,50,0.0461069999999992,978.26,591.753975698602,52,1360,52,1360,1360,0.26,0.7,0.000940959183673454,0.00491291338362106,2.50000000008299e-05,0.000693799999999101,0,0.678517366800688,0.26,0.74,0.0138204567292949,0.986179543270705,0.530612244897959,-951.22,635.146176008294,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,253,50,0.0488459999999975,870.9,633.495848286252,52,1360,52,1360,1360,0.36,0.62,0.000996857142857092,0.00490600800889382,2.60000000018579e-05,0.000930399999998599,0,0.662246344027874,0.36,0.64,0.0214950051670686,0.978504994832931,0.714285714285714,-833.46,682.957171693326,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,254,50,0.00698399999999921,915.28,625.901701873516,52,1360,52,1360,1360,0.34,0.66,0.000142530612244882,0.000348385568374477,2.50000000008299e-05,0.000439599999999274,0,0.419328113955803,0.34,0.66,0.0193164933135215,0.980683506686478,0.693877551020408,-879.92,675.66758642615,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,255,50,0.0039270000000009,941.44,616.345389520903,52,1360,52,1360,1360,0.32,0.68,8.01428571428755e-05,0.000300176753485879,2.3999999999802e-05,7.84000000003005e-05,0,0.578549962172892,0.32,0.68,0.017675050985724,0.982324949014276,0.653061224489796,-908.16,665.351444956816,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,256,50,0.00111100000000164,905.58,622.618502449001,52,1360,52,1360,1360,0.34,0.64,2.26734693877885e-05,1.46221688927672e-05,2.2999999998774e-05,3.62000000002638e-05,0,-0.215877804112311,0.34,0.66,0.0195233993683606,0.980476600631639,0.673469387755102,-870.22,672.106809113807,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,257,50,0.00128299999999726,829.26,640.265021977108,52,1360,64,1360,1360,0.4,0.58,2.61836734693318e-05,4.09861122157474e-05,2.2999999998774e-05,3.26000000022475e-05,0,0.220373469937314,0.4,0.6,0.0276873356968864,0.972312664303114,0.775510204081633,-783.34,696.779109143476,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,258,50,0.00206500000000176,814.48,647.579046943936,52,1360,64,1360,1360,0.42,0.58,4.21428571428931e-05,0.000103450672625467,2.2999999998774e-05,3.86000000013098e-05,0,0.421088873798315,0.42,0.58,0.0315293193203025,0.968470680679697,0.857142857142857,-763.12,708.546216141307,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,259,50,0.00823600000000013,916.96,623.546962701189,52,1360,64,1360,1360,0.34,0.66,0.000168081632653064,0.000417798188759453,2.50000000008299e-05,0.000531199999999643,0,0.426224879198339,0.34,0.66,0.0211132437619962,0.978886756238004,0.693877551020408,-878.24,678.040952348178,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,260,50,0.0108189999999979,941.44,616.345389520903,52,1360,52,1360,1360,0.32,0.68,0.000220795918367304,0.00046112290388042,2.59999999983052e-05,0.000659199999999061,0,0.352427558343202,0.32,0.68,0.017675050985724,0.982324949014276,0.63265306122449,-908.16,665.351444956816,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,261,50,0.0385970000000029,915.28,625.901701873516,52,1360,52,1360,1360,0.34,0.66,0.000787693877551079,0.00342095397394297,2.50000000008299e-05,0.00154460000000043,0,0.625678410099567,0.34,0.66,0.0193164933135215,0.980683506686478,0.693877551020408,-879.92,675.66758642615,1,0,0,0,0,1,0,0,0
bittorrent,2,vpn_bittorrent.xlsx,262,50,0.0382840000000009,941.44,616.345389520903,52,1360,52,1360,1360,0.32,0.68,0.000781306122448997,0.00342926098819699,2.59999999983052e-05,0.00141240000000025,0,0.628883187505258,0.32,0.68,0.017675050985724,0.982324949014276,0.653061224489796,-908.16,665.351444956816,1,0,0,0,0,1,0,0,0
